Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
8,6990,1314,87.634099,83.711923,91.046052,84.555252,85.06947,84.7485,78.738,89.6445,90.896379,89.920856,90.8275,90.518034,78.3515,84.4285,82.127535,82.7064,92.346,86.839545,87.788,92.81,90.026551,72.192,90.7
7,7022,1314,77.933672,83.805963,88.303005,93.131611,91.314276,91.8725,78.833142,86.373,92.735735,82.21875,81.57,93.966166,91.6904,95.761,95.713884,87.1384,91.6545,90.159655,90.504,95.06,93.675517,85.808,91.18
7,5590,1112,71.812762,76.779659,77.982785,82.37475,84.128105,81.146189,66.838928,73.912,78.728747,72.7704,75.127,79.379095,77.19,82.09,79.182155,81.512,83.8825,80.284827,63.26,81.75,77.360344,78,87.7
7,5614,1112,79.567477,84.832094,80.399203,82.9406,91.15481,88.555706,86.715285,79.298,80.376984,87.093333,78.961,83.71207,80.166,89.97,91.71394,85.1,95.3625,84.837586,84.2,92.25,79.875172,76.5,94.5
5,5641,1112,87.707461,86.830379,88.368492,92.00235,91.387955,85.563253,85.6616,89.9635,87.779715,84.7836,87.0995,88.849165,93.45,90.805,90.25676,88.656,NULL,85.640357,75.52,NULL,91.826923,92.26,NULL
7,5647,1112,89.904085,93.137884,88.580513,89.945185,90.45899,92.630775,93.633142,94.288,89.451975,92.4732,93.9095,88.321685,95.484,97,90.427645,89.2,96.945,92.56931,86.7,98.75,86.761379,92,94.1
6,5656,1112,79.436976,72.163903,76.690587,74.811295,81.14905,72.015423,78.60225,60.6055,66.695797,85.2896,80.6705,80.082595,68.908,80.305,81.45444,79.04,87.86,75.913448,68.02,88.75,64.990714,80.68,90.55
5,5685,1112,81.061347,84.812848,80.532755,78.13964,88.3796,87.8184,84.5564,88.1895,84.805975,70.4825,88.600625,83.11583,64.974,91.19,88.60647,89.404,NULL,81.856071,69.5,NULL,83.116923,87.02,NULL
7,5708,1112,71.963421,79.147465,66.283536,73.808845,81.65754,81.011224,75.096071,72.801,64.611091,64.779,63.7025,67.58124,69.888,72.6475,80.9327,78.432,74.1125,79.527931,71.26,76.65,59.42862,72,72.1
7,5710,1112,48.197002,66.763419,69.202005,78.17018,82.61926,65.754706,68.186428,77.9185,67.964367,63.9298,83.0055,76.30836,77.09,89.23,82.994465,86.34,79.0175,73.975172,79.7,81.75,69.687931,83,78.95
5,5715,1112,85.570782,84.929171,86.663806,87.416295,92.120965,85.615359,87.7468,87.785,88.324194,82.7908,88.891,90.877635,83.192,88.575,90.1779,90.5,NULL,85.741071,81.5,NULL,87.513461,89,NULL
5,5723,1112,83.095888,88.639148,85.205046,85.90125,92.54173,86.808125,90.8152,94.5075,91.232153,76.4892,85.7635,89.31458,85.314,73.395,93.017865,87.704,NULL,88.045357,80.5,NULL,89.518461,80.02,NULL
10,5747,1112,93.203002,93.845144,95.932409,94.899125,96.462005,94.220136,95.917833,93.0065,94.788954,98.3865,94.471,91.35688,94.8175,95.085,95.323015,97.207615,97.27,91.74909,99.65714,95.25,95.522272,97.95,95.1
5,5813,1112,78.423607,88.42537,84.965716,89.035185,91.630615,85.191196,91.5744,93.733,85.603912,81.4688,90.6795,87.9075,90.71,81.795,88.55529,92.156,NULL,84.161071,85.5,NULL,89.755769,85.78,NULL
6,5819,1112,87.153547,87.278337,80.865642,84.66452,77.8074,90.113214,85.112,85.727,80.45294,79.9968,84.324,87.23331,90.312,69.3975,82.9,66.922,88.1075,89.812413,69.02,87.5,73.194642,80.84,87.1
6,5861,1112,84.069814,89.176456,88.82509,81.221165,89.33765,89.361871,86.0355,80.8285,81.778486,93.7316,87.065,86.19096,71.258,76.4325,91.27083,80.904,91,87.975862,79.52,96.25,82.788571,76,91.25
7,5862,1112,94.968418,93.345633,93.236119,89.427385,92.576,96.385931,92.616285,93.5395,95.039135,95.329,92.517,93.711695,79.912,99.11,96.15972,84.544,97.1525,95.862413,84.92,99.4,93.724482,73.5,98.75
9,5880,1112,74.087703,75.190722,76.320672,88.230825,87.985385,84.683545,70.968,75.075,78.062287,69.912,85.9335,90.67513,89.755355,88.715,91.20898,81.529,91.57,82.834545,89.15,88.85,76.652272,70.75,89.2
12,3006,1213,83.001188,80.0138,74.715211,66.524536,60.83038,70.605666,80.129682,NULL,67.189395,87.9906,NULL,71.282227,50.7665,68.74,65.848635,59.33,46.01,65.03,64.4,21.55,68.58125,52.75,54.55
12,3129,1213,81.289793,79.335285,84.16958,83.466575,82.84262,75.817666,85.186667,NULL,75.801944,91.53225,NULL,76.959227,91.510166,83.192,73.985905,87.415,83.345,67.538,90.975,77.6,68.225,87.45,92.55
10,3152,1213,73.455184,78.833732,71.960033,64.953425,71.948275,75.026045,77.21325,70.40025,68.412704,63.84125,65.375,58.795136,60.246,62.7145,69.467155,72.42821,63.02,67.259545,73.25714,57.85,65.358181,74.671425,75.05
12,3154,1213,94.98668,93.464938,94.922058,96.463365,96.16858,89.517888,95.484444,NULL,93.306381,96.63175,NULL,94.835068,97.119333,95.7085,91.120905,98.2075,97.1875,85.352,97.875,92.9,91.7725,98.1,100
10,3199,1213,84.058607,84.050068,87.473857,87.850109,89.623815,81.820886,85.913,81.524,86.649431,91.4415,76.3155,78.892287,92.04,92.473,86.785685,91.213925,85.81,81.487272,97.242855,90.4,83.265909,94.121425,90.05
11,3253,1213,77.976471,79.733252,86.069638,84.198248,84.17256,63.145552,63.07,NULL,76.977545,91.408916,84.4805,76.292909,88.85525,86.438,70.228495,91.3975,86.9325,65.861875,87.25,85.2,77.930454,87.85,89.75
10,3454,1213,82.129941,87.47936,88.730691,83.771043,81.16673,88.700795,76.559,85.05725,88.103886,84.96,83.801,72.051651,73.3838,86.2155,80.458445,77.04607,76.5875,86.897727,79.95,77.65,85.609545,75.15714,74.85
10,3515,1213,75.533566,78.763136,73.912668,72.83776,81.674945,81.069659,57.908916,76.34775,78.993886,72.79775,65.939,77.698272,71.5022,74.026,82.989165,80.846425,75.8425,82.260909,77.62857,79.85,78.635454,73.18571,70.6
10,3726,1213,72.820518,73.974569,68.29614,74.904279,80.93655,83.482022,66.374,69.378,78.921886,59.91425,52.086,82.016378,64.1172,80.475,83.41739,77.960355,82.655,80.986363,75.542855,86.2,78.701363,69.6,80.8
9,3788,1213,72.727562,71.685239,70.034395,76.592237,75.824225,66.241363,78.47225,62.4035,57.502386,81.366,68.822,70.938816,84.178857,66.2185,68.170785,92.105,74.03,68.706818,84.85,74.65,61.950454,92.05,70.9
10,3817,1213,76.682623,84.610645,82.368381,81.174799,85.267345,85.720522,81.64725,77.1985,79.214318,84.9655,70.2195,76.047757,86.8058,74.0475,84.540245,86.57571,76.68,81.680454,88.164285,74.65,80.190909,85.664285,73.85
9,3849,1213,77.487466,69.30998,71.969451,77.22081,77.71448,78.374045,59.2095,48.522,82.101204,64.4325,62.9485,86.75685,72.996114,71.7485,89.16264,64.496,69.3,76.875454,80.15,74.65,86.647727,56.9,59.1
9,3869,1213,93.768686,94.430136,92.024986,94.257541,91.546315,90.366045,97.5925,85.283,86.760227,93.856,88.8485,90.122534,96.954114,92.1515,87.958965,96.437,85.0725,90.113181,96.9,86.05,89.037727,94.25,74.4
9,3886,1213,80.360793,68.52622,66.971388,73.947147,76.03922,64.925363,66.48775,53.038,58.228462,66.21425,60.8515,70.386302,71.860342,76.4305,67.136825,77.438,78.5275,62.457727,82.05,78.05,59.914545,77.1,79.15
10,3898,1213,79.001036,87.076355,79.02807,74.754612,81.50864,85.193818,86.7045,80.00925,76.846386,86.27725,76.7085,66.08209,75.5682,78.237,78.79968,78.51607,80.485,80.692727,77.07857,84.9,76.031363,73.621425,80.95
9,3912,1213,83.937332,87.86143,81.691868,81.515321,74.251205,82.300636,94.53375,86.2015,79.678977,89.7305,82.638,83.933128,80.433428,87.0625,82.317055,71.373,83.0475,85.419545,80.2,89.8,81.651363,92.2,82.95
9,3975,1213,92.971517,90.627966,85.575108,84.051083,82.27759,85.572272,97.86625,89.4795,82.23259,88.80725,92.806,86.325153,87.157257,89.4285,85.536675,85.308,89.8975,84.613636,90.05,88.95,83.971818,90.4,92.1
9,4122,1213,85.619288,83.82884,83.187296,83.003282,88.63296,79.28709,83.821,78.1695,76.858045,85.21175,79.3275,79.372323,85.546514,80.666,83.619095,94.513,86.73,77.036818,94.45,86.45,75.947727,93.85,87.25
8,4292,1213,76.674966,83.749892,44.210841,62.091478,54.050125,79.727,85.230333,81.4445,44.305159,37.390667,57.448,75.063536,66.073571,65.4345,68.158685,38.0875,67.0075,80.915909,60.65,74.05,41.41409,49.85,58.95
10,4328,1213,76.535823,82.103831,80.715316,81.536124,81.48101,77.522181,81.5475,75.87725,78.802204,80.31975,81.95,75.586439,76.55875,83.974,78.87362,82.481425,70.26,79.97,84.97857,76.15,77.636818,74.442855,80.5
8,8645,1213,94.205837,94.39401,96.526007,94.270525,94.88675,91.377272,94.677333,93.8,96.278224,97.479428,96.1955,92.474446,97.3266,94.164,93.581565,96.064,96.885,89.967272,93.8,97.1,94.824482,96.12,96.9
5,8647,1213,87.862461,90.216969,88.651352,87.947807,87.2819,93.653258,81.951466,92.5185,93.751423,84.0436,88.4395,90.899166,79.2012,93.55,90.929925,85.708,NULL,93.125714,74.52,NULL,92.983846,72.52,NULL
12,8685,1213,91.141275,89.096319,89.700991,91.01758,89.48566,80.202889,94.141111,NULL,87.162868,95.57475,NULL,89.9825,95.1465,93.852,82.389655,95.605,91.125,79.523,95.475,89.95,82.711875,93.325,95.35
10,8712,1213,65.863237,73.421244,78.391766,79.053341,82.61537,67.162522,80.38325,62.1016,74.114613,83.13575,58.6495,66.626606,85.23,75.28,76.55286,89.23714,77.8,64.108636,91.60714,75.4,74.423181,87.2,86.05
12,8734,1213,85.472548,86.945127,78.74223,76.38641,73.700095,72.722666,89.816667,NULL,75.21293,85.93625,NULL,77.241954,82.984,71.387,70.07409,79.02125,69.6225,70.271,82.925,71.5,67.350625,75.525,65.65
7,8770,1213,87.250783,91.598191,91.918098,92.098163,84.40957,93.165306,91.612286,91.801,93.849762,92.533,92.511,91.144882,91.7968,95.7255,90.440415,89.794,94.6125,90.023103,95,92.75,94.003793,92.52,88.65
10,8776,1213,79.838084,84.309954,81.632094,80.337829,86.465025,84.714386,77.8295,83.53575,81.353022,86.101,73.0645,79.612333,79.936,77.693,85.555455,86.579285,84.2425,84.466363,81.55,84.6,84.931363,85.25,92.15
9,8802,1213,68.025967,68.338512,66.648883,72.767475,72.225425,61.118904,70.233625,66.6235,58.872136,75.9125,70.151,65.500147,83.321142,63.1705,66.108485,88.19,60.99,57.485,75.5,58.15,63.798636,88.1,57.8
11,8827,1213,80.121212,80.744879,85.725068,73.783693,63.64523,74.890586,43.18,NULL,83.137191,78.736,81.088,76.475409,69.46125,54.6,62.16016,67.31,52.18,65.3575,78.55,54.75,85.14,50.35,54
5,8834,1213,72.556178,76.875999,77.985215,72.899971,59.77249,68.817164,72.317466,86.694,81.406681,74.9024,72.9695,74.361277,75.3508,66.064,30.385695,73.754,NULL,64.696071,73.52,NULL,83.374615,59,NULL
7,8838,1213,62.748411,69.4529,66.518703,71.667794,69.50591,68.683565,67.332571,68.3895,67.924191,62.158,62.249,67.272823,75.8448,61.2755,65.12758,66.894,68.5125,72.222758,63.56,49.75,70.861724,64.32,76.15
11,8860,1213,91.110792,92.891556,93.899544,93.268682,92.627815,90.970225,88.64,NULL,94.517409,92.690916,92.09,93.727545,95.3565,83.745,90.238155,92.96625,89.8175,87.368125,87.7,83.65,96.122272,90,92.15
7,8893,1213,78.603055,88.406268,84.241661,87.473347,87.7577,86.761971,92.088285,83.8875,84.625049,86.864667,78.1025,81.758071,93.8724,91.247,85.363365,88.06,89.565,87.892758,97,90.75,86.051724,84,93.2
4,8343,1314,80.114157,84.556938,88.071349,88.262731,84.785555,83.879876,72.7848,88.353,85.961888,87.5608,86.377,86.158507,86.1388,NULL,94.583333,100,NULL,80.302692,100,NULL,87.104444,NULL,NULL
4,8346,1314,92.08446,91.397718,92.213296,92.459628,89.007037,91.04494,88.7486,94.551,94.233833,90.4012,90.75,94.027242,89.6012,NULL,90.694444,96.666667,NULL,92.697692,95,NULL,94.063333,NULL,NULL
5,8351,1314,82.880087,89.376551,91.509951,88.161459,89.226237,87.616063,91.5448,91.575,93.908861,84.308133,91.0145,91.309916,79.5,92.098,92.033911,87.4808,NULL,87.747142,85.152,NULL,91.589615,84.752,NULL
4,8406,1314,86.371157,92.043385,92.497794,94.651508,87.462222,90.633831,93.3302,94.8955,90.332166,93.234,89.752,91.291058,96.2508,NULL,94.166666,96.666667,NULL,89.286538,100,NULL,90.628333,NULL,NULL
4,8457,1314,90.821163,93.10703,94.36449,91.946113,93.943703,92.377688,92.0804,92.098,95.204027,94.5384,95.251,91.337897,89.506,NULL,91.111111,100,NULL,90.498846,100,NULL,95.522777,NULL,NULL
4,8464,1314,91.286937,90.605849,86.014341,89.583181,81.493703,87.798006,95.6538,85.078,87.641861,84.8936,82.125,86.078345,90.0452,NULL,88.611111,98.333333,NULL,84.637692,100,NULL,86.946666,NULL,NULL
4,8512,1314,92.802122,93.177602,92.859223,93.56592,86.582592,88.988331,94.7622,91.496,91.737722,93.266,94.001,90.310205,93.9,NULL,89.027777,91.666667,NULL,88.882692,100,NULL,88.804444,NULL,NULL
4,8549,1314,92.155567,92.010713,91.470976,93.011809,81.212222,93.69832,91.8018,87.9285,95.474277,92.4788,87.751,94.765117,88.7512,NULL,94.166666,100,NULL,92.526923,100,NULL,95.575,NULL,NULL
4,8570,1314,74.088812,80.984946,83.462645,90.061744,79.097222,86.422722,85.3236,82.892,87.10975,81.9488,83.126,89.382544,87.5628,NULL,94.375,100,NULL,84.077692,NULL,NULL,89.098888,NULL,NULL
6,8574,1314,93.692998,90.597546,94.001794,94.79244,93.782223,90.307798,93.194667,88.4075,93.983283,95.013333,87.953,93.920653,97.0992,92.826,94.571027,90.6524,95.738,89.947241,96.256,92.19,95.812857,97.256,90.25
6,8581,1314,87.787254,86.513083,88.585241,88.489509,83.929261,84.104166,94.360333,86.0205,87.854525,91.9056,91.22,89.995683,89.6304,88.894,85.983472,85.8004,86.8145,88.834482,91.752,84.38,88.933571,90,86.88
6,8582,1314,92.185546,90.492244,93.665523,92.857435,87.699847,89.263358,91.369,88.111,93.474458,94.100933,91.1385,92.773572,92.832,88.275,91.386944,76.9508,94.796,92.571379,74.252,90.63,93.187857,82.752,95.38
6,8586,1314,83.050943,84.747831,80.843592,85.908739,78.266585,79.522988,80.411,92.504,80.348339,58.387733,94.6415,83.873211,80.9868,86.263,70.67775,76.0516,86.5645,80.266206,76.504,70.63,81.280714,67.504,78.13
11,8620,1314,71.193344,79.606194,84.21271,84.700959,78.439339,80.602682,81.877,NULL,81.061068,88.224694,79.69175,81.647272,90.24475,81.342,80.229909,79.608,92.02,80.65619,81.21,93.68,84.426363,85.07,90.47
9,8625,1314,74.479332,78.71536,77.454453,86.274386,85.562011,79.536454,80.0515,77.199,72.944818,90.0035,69.6885,87.035327,88.956142,81.0285,85.361316,84.3564,83.9845,83.250909,84.94,80.75,71.392272,90.01,77.59
8,8627,1314,93.610166,90.246579,94.553966,93.097024,88.911697,91.357818,94.443667,97.8145,94.537348,92.691142,97.2535,93.623434,90.502,93.706,88.90441,93.7748,96.4085,90.714545,92,92.09,95.69,90.752,93.74
6,8647,1314,84.6696,87.862461,90.216969,88.651352,87.947807,93.060055,81.755,90.602,93.653258,81.951466,92.5185,93.751423,84.0436,88.4395,90.899166,79.2012,93.55,94.001034,68.252,80,92.39,82.504,94
4,8747,1314,71.021543,77.535938,76.570062,82.735434,95.054814,85.002442,77.2372,76.418,89.991555,65.3812,73.752,88.467102,68.7512,NULL,95.277777,97.083333,NULL,85.697692,100,NULL,90.713888,NULL,NULL
8,8764,1314,81.049529,82.402883,88.057609,83.583526,84.872188,85.548818,81.556667,85.6575,89.335287,87.836285,91.2775,90.971417,80.88025,84.832,85.789462,82.0924,97.2875,84.552727,83.596,97.03,89.560689,80.684,94.52
4,8773,1314,87.597888,89.254074,94.696227,91.364732,98.472222,90.824542,79.7112,87.543,93.990972,93.8036,93.25,91.780441,86.7792,NULL,95.416666,100,NULL,91.863846,100,NULL,94.445555,NULL,NULL
5,8781,1314,74.421937,86.446533,89.721139,87.373813,84.616882,87.55296,88.3636,84.608,91.333235,88.572933,89.7955,89.747583,92.4504,78.653,91.103382,77.0336,NULL,85.908928,85.668,NULL,91.173846,83,NULL
10,8802,1314,59.129672,68.025967,68.338512,66.648883,72.767475,64.646979,68.69525,73.824166,61.118904,70.233625,66.6235,58.872136,75.9125,70.151,65.500147,83.321142,63.1705,61.679545,86.042857,61.53,64.827272,86.027142,66.57
10,8826,1314,80.71393,83.863539,84.288024,85.257914,86.710047,87.349101,85.946,74.958958,83.713954,90.314,73.176,85.760113,84.01525,80.3055,90.730992,83.384914,80.452,85.392727,86.531428,77.01,82.013636,83.357142,80.63
12,8827,1314,82.640177,80.121212,80.744879,85.725068,73.783693,78.111666,80.235556,NULL,74.890586,43.18,NULL,83.137191,78.736,81.088,76.475409,69.46125,54.6,75.071,57.13,42.28,78.276875,62.745,51.03
4,8829,1314,89.154925,84.214082,89.709542,89.863469,98.749999,82.71098,86.6716,83.6755,90.835666,88.5804,84.625,91.027007,86.9284,NULL,99.166666,100,NULL,78.370769,100,NULL,91.53,NULL,NULL
8,8838,1314,62.960936,62.748411,69.4529,66.518703,71.667794,62.905863,56.161333,67.769,68.683565,67.332571,68.3895,67.924191,62.158,62.249,67.272823,75.8448,61.2755,65.429545,64.968,53.44,67.808965,75.16,62.28
5,8869,1314,96.343916,96.511339,95.642577,93.509311,93.063105,94.825202,97.7168,96.633,94.636767,97.439866,91.865,91.563583,96.9008,95.932,90.35436,95.2944,NULL,94.341785,92.472,NULL,93.667307,93.5,NULL
3,8899,1314,93.922966,95.105703,94.173981,96.481733,93.225184,96.215222,96.5516,97.214,92.144779,95.6,NULL,93.75,100,NULL,94.258888,100,NULL,92.722777,100,NULL,93.128823,100,NULL
3,8906,1314,93.879792,95.04188,95.359987,96.515025,99.073888,96.426,98.0504,100,94.587963,96.7,NULL,96.006944,100,NULL,100,100,NULL,94.365555,100,NULL,93.787058,100,NULL
5,8322,1415,95.719343,93.951593,93.976591,89.792998,92.516812,89.994825,98.6196,98.639,91.469367,97.3804,96.6245,92.515166,87.2528,85.376,89.182882,94.876,NULL,90.13,88.876,NULL,91.051538,91.504,NULL
5,8346,1415,83.800545,92.08446,91.397718,92.213296,92.459628,93.369122,93.076,92.6445,91.04494,88.7486,94.551,94.233833,90.4012,90.75,94.027242,89.6012,NULL,92.53647,93.256,NULL,91.177692,90.75,NULL
6,8351,1415,85.628229,82.880087,89.376551,91.509951,88.161459,87.5062,73.265,93.6155,87.616063,91.5448,91.575,93.908861,84.308133,91.0145,91.309916,79.5,92.098,89.058,87,93.61,85.747142,75,80.63
5,8406,1415,89.397244,86.371157,92.043385,92.497794,94.651508,83.187156,79.0658,91.243,90.633831,93.3302,94.8955,90.332166,93.234,89.752,91.291058,96.2508,NULL,85.54647,94.5,NULL,90.826538,98.254,NULL
5,8413,1415,95.151667,92.872308,93.412188,95.696509,93.512278,91.553301,89.1846,93.07,92.351085,89.5568,95.1535,94.699277,98.4756,92.251,92.860992,93.0784,NULL,94.081764,91,NULL,92.317692,90.142,NULL
5,8457,1415,89.983522,90.821163,93.10703,94.36449,91.946113,88.7399,91.6092,90.357,92.377688,92.0804,92.098,95.204027,94.5384,95.251,91.337897,89.506,NULL,88.348235,97,NULL,93.067307,88.28,NULL
5,8464,1415,88.590157,91.286937,90.605849,86.014341,89.583181,86.682161,97.297,87.7995,87.798006,95.6538,85.078,87.641861,84.8936,82.125,86.078345,90.0452,NULL,90.107058,88.004,NULL,87.269615,80.722,NULL
5,8487,1415,94.486925,96.039374,95.485405,95.56691,94.586392,93.292636,98.1428,98.5655,93.729102,97.1906,97.505,95.411638,93.3104,97.501,93.003,95.0284,NULL,95.437352,97.5,NULL,94.181153,93.142,NULL
5,8502,1415,78.308729,81.450121,82.367948,82.152413,87.208989,81.834142,73.0706,75.6535,85.904726,73.1618,79.2305,86.717777,79.5684,67.375,84.302213,86.1572,NULL,82.564411,78.004,NULL,86.377307,78.282,NULL
5,8512,1415,93.97373,92.802122,93.177602,92.859223,93.56592,84.925367,98.7212,93.237,88.988331,94.7622,91.496,91.737722,93.266,94.001,90.310205,93.9,NULL,82.278529,97,NULL,88.484615,92.5,NULL
5,8541,1415,67.033533,80.843667,73.976905,79.403982,84.470008,77.323001,82.955,86.5075,79.361974,62.0376,79.691,77.76875,83.6852,82.251,88.120669,73.9568,NULL,71.785588,82.504,NULL,77.244615,83.03,NULL
5,8570,1415,80.300493,74.088812,80.984946,83.462645,90.061744,76.967356,84.6288,79.279,86.422722,85.3236,82.892,87.10975,81.9488,83.126,89.382544,87.5628,NULL,77.617352,86.004,NULL,85.8,82.31,NULL
7,8574,1415,91.636748,93.692998,90.597546,94.001794,94.79244,92.965511,95.257222,97.473,90.307798,93.194667,88.4075,93.983283,95.013333,87.953,93.920653,97.0992,92.826,90.038,93.968,96.12,90.422413,98.668,95.11
12,8620,1415,72.342326,71.193344,79.606194,84.21271,84.700959,78.657407,78.216667,NULL,80.602682,81.877,NULL,81.061068,88.224694,79.69175,81.647272,90.24475,81.342,75.416666,86.21,82.55,73.445714,85.445,76.74
9,8627,1415,91.554063,93.610166,90.246579,94.553966,93.097024,94.017704,95.36225,90.4495,91.357818,94.443667,97.8145,94.537348,92.691142,97.2535,93.623434,90.502,93.706,93.3,92.26,88.36,91.913181,92.36,90.91
7,8647,1415,86.672625,84.6696,87.862461,90.216969,88.651352,91.826765,80.311428,96.8735,93.060055,81.755,90.602,93.653258,81.951466,92.5185,93.751423,84.0436,88.4395,89.402571,82.104,90.82,93.851379,80.352,84.69
7,8717,1415,90.859751,93.841467,93.634875,93.777846,94.43638,92.019174,91.746841,98.137,90.692609,90.959,95.7865,93.267944,93.422533,94.6235,90.567865,94.5252,97.698,92.036857,86.672,92.49,91.706896,94.764,96.78
9,8764,1415,73.848375,81.049529,82.402883,88.057609,83.583526,84.60209,83.7205,76.783,85.548818,81.556667,85.6575,89.335287,87.836285,91.2775,90.971417,80.88025,84.832,81.386818,94.91,88.3,85.061363,76.56,66.38
11,8766,1415,84.377469,91.51388,96.16428,95.327295,95.101082,83.287701,91.5405,NULL,92.185984,95.1295,93.348541,89.732818,97.56075,92.2305,88.066318,98.66375,94.318,72.289375,97.3,92.06,94.038181,97.44,89.68
9,8770,1415,80.971801,82.728973,87.250783,91.598191,91.918098,88.424318,85.2885,72.7545,90.232363,82.488667,92.5835,93.165306,91.612286,91.801,93.849762,92.533,92.511,90.167272,96.88,93.81,89.193636,95.19,89.59
5,8773,1415,89.602063,87.597888,89.254074,94.696227,91.364732,88.176101,78.4948,90.9235,90.824542,79.7112,87.543,93.990972,93.8036,93.25,91.780441,86.7792,NULL,91.156764,96.004,NULL,92.010769,83.142,NULL
6,8781,1415,80.537322,74.421937,86.446533,89.721139,87.373813,80.007985,62.8205,80.6155,87.55296,88.3636,84.608,91.333235,88.572933,89.7955,89.747583,92.4504,78.653,79.887142,85.5,78.89,86.074285,88.252,61.25
4,8899,1415,95.426037,93.922966,95.105703,94.173981,96.481733,91.502392,92.2154,95.2375,96.215222,96.5516,97.214,92.144779,95.6,NULL,93.75,100,NULL,92.940857,100,NULL,95.367222,100,NULL
4,8931,1415,95.356438,95.237997,92.856742,94.813423,92.352314,93.984068,92.8122,94.996,95.715472,93.8002,91.449,96.068161,94.7512,NULL,96.006944,100,NULL,92.974,100,NULL,94.673333,100,NULL
4,8932,1415,96.563232,96.324338,96.216853,95.31292,97.430202,94.691371,97.7412,98.226,97.454583,97.4514,96.658,94.676794,97.4008,NULL,95.111607,100,NULL,95.894285,NULL,NULL,97.381111,100,NULL
4,8934,1415,92.284256,91.981002,92.955601,94.295921,94.325192,91.152782,83.0144,95.852,94.395555,93.4516,93.732,94.262897,94.1512,NULL,95.069444,100,NULL,89.525142,100,NULL,90.852777,100,NULL
5,8941,1415,79.027082,84.197966,85.111834,86.565449,83.615851,85.025001,83.4482,91.3905,88.103897,79.2854,91.0965,87.811888,88.664,88.626,82.063889,79.616,NULL,85.153529,82.938,NULL,85.821153,75.142,NULL
6,9005,1415,79.767791,77.474167,81.621672,85.223322,84.680856,81.24745,64.89225,75.3405,85.34073,75.6118,83.498,86.673179,80.430533,90.226,83.962222,82.05,80.321,82.394,79,86.6,86.812142,79,78.13
4,9029,1415,88.654363,88.769124,85.649091,87.253963,72.940549,84.650768,93.533,88.958,78.395333,94.3514,91.598,78.983191,93.1012,NULL,69.739583,95.625,NULL,80.430285,100,NULL,78.456666,91.25,NULL
4,9034,1415,84.84629,86.351811,87.875129,93.570649,92.149333,81.735288,84.7046,91.721,88.832888,83.6252,94.716,91.233448,93.95,NULL,90,100,NULL,81.584285,100,NULL,87.535555,100,NULL
6,9059,1415,87.47371,76.640922,76.789203,86.296704,87.889516,87.114874,73.00175,84.0995,87.764335,77.9742,63.5325,91.505764,84.195,77.201,91.712722,85.352,81.196,85.662,82.004,90.98,85.453928,86.256,75
4,9063,1415,88.778717,92.109373,92.992704,94.19525,86.867177,93.672385,91.6756,93.556,95.904972,93.025,98.692,95.99775,94.4,NULL,96.25,99.375,NULL,92.694,100,NULL,94.776666,98.75,NULL
4,9070,1415,94.04709,91.338566,92.90366,93.807961,88.66395,91.869647,88.5548,88.975,93.504583,94.776,92.5715,93.417051,93.2,NULL,90.15625,88.75,NULL,87.695714,100,NULL,92.641666,77.5,NULL
4,9073,1415,95.967827,94.748783,94.178328,93.299028,91.654277,92.480025,96.6744,97.966,93.791972,93.0016,98.526,92.688051,93.8012,NULL,92.8125,95,NULL,91.300285,100,NULL,94.344444,90,NULL
4,9097,1415,73.94447,79.163995,76.882745,82.185748,75.247862,84.912625,82.4614,82.5675,84.46825,59.425,88.982,83.651411,81.2,NULL,64.618055,95.625,NULL,83.094285,100,NULL,84.237222,91.25,NULL
4,9117,1415,95.982488,94.595832,97.109787,97.940523,98.489583,95.436055,90.2968,96.882,97.074888,98.4764,98.404,96.057044,98.6008,NULL,95.46875,100,NULL,92.649117,100,NULL,96.27,100,NULL
12,9122,1415,91.303141,90.496582,89.836505,92.268193,97.100538,87.155185,95.4,NULL,86.371074,98.175,NULL,89.84359,99.379,94.87675,92.95659,99.74825,96.441,87.223333,99.6,100,81.229523,99.575,89.11
12,9124,1415,89.645275,91.366182,92.716085,95.097985,97.002198,91.079999,97.286667,NULL,90.109576,94.8545,NULL,93.571454,96.82425,95.839,96.534727,99.023,95.63,90.885,100,93.16,89.319047,97.79,93.59
8,9125,1415,81.069281,85.434626,91.32505,88.838001,91.002604,89.590111,90.084333,91.8795,94.5385,86.868714,93.7695,88.908325,86.025,86.9145,91.265519,94.3024,93.5265,88.521851,94.576,93.85,92.981034,90.136,92.5
6,9132,1415,96.794779,93.856145,94.661444,95.962088,95.276643,91.942441,92.2155,95.2645,92.359769,96.8558,97.089,93.277123,99.731466,95.1455,93.966055,97.802,96.037,96.176571,97.004,95.49,90.6925,94.756,90.32
9,9149,1415,93.677027,95.448588,92.817941,97.062594,96.170065,93.067272,97.70925,94.8015,92.964727,93.493667,98.325,96.9854,96.706571,96.511,95.724218,95.579333,95.0605,92.087727,98.3,94.55,92.982727,94.7,94.38
12,9181,1415,84.288364,67.365906,74.053552,76.906776,81.850405,71.220936,72.917778,NULL,65.865931,78.09275,NULL,68.274909,83.464,69.277,78.62534,84.67525,75.956,64.056,95.6,79.55,67.038571,88.285,82.18
